시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 서대문구 홍은동,265-221,265,221,홍은빌라(타동),49.26,30.95,202209,3,"12,700",1,1991,연희로39마길 19,,중개거래,서울 성북구
서울특별시 서대문구 홍은동,265-221,265,221,홍은빌라(타동),51.75,32.52,202302,6,"7,500",-1,1991,연희로39마길 19,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,8-472,8,472,홍은빌라트,31.08,16.5,202303,20,"15,000",2,2003,포방터2길 49,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,8-472,8,472,홍은빌라트,52.92,27.7,202304,14,"33,000",2,2003,포방터2길 49,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,268-2,268,2,화성하우스,59.59,53.57,202211,10,"23,000",1,1990,모래내로17길 29-6,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,268-2,268,2,화성하우스,59.59,54.53,202211,22,"22,700",2,1990,모래내로17길 29-6,,중개거래,서울 은평구
서울특별시 서대문구 홍은동,409-41,409,41,황제,51.24,21.48,202205,3,"19,000",3,2001,증가로10길 73,,직거래,-
서울특별시 서대문구 홍은동,265-288,265,288,힐타운,27.14,16.76,202205,16,"7,900",2,1997,연희로39길 13-28,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,265-288,265,288,힐타운,30.35,18.75,202205,17,"7,700",1,1997,연희로39길 13-28,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,265-288,265,288,힐타운,27.14,16.76,202205,27,"7,500",3,1997,연희로39길 13-28,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,265-288,265,288,힐타운,27.14,16.76,202209,3,"10,600",2,1997,연희로39길 13-28,,중개거래,서울 성북구
서울특별시 서대문구 홍은동,265-288,265,288,힐타운,24.83,15.34,202209,26,"5,000",-1,1997,연희로39길 13-28,,직거래,-
서울특별시 서대문구 홍은동,210,210,0,힐튼타운,43.26,25.81,202304,12,"31,000",5,2012,연희로41길 63,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,104-9,104,9,(104-9),60,33.05,202207,1,"40,500",3,1983,통일로 380-9,,중개거래,경기 고양덕양구
서울특별시 서대문구 홍제동,130-1,130,1,(130-1),41.55,31.83,202304,12,"25,000",1,1986,홍제원6안길 20,,직거래,-
서울특별시 서대문구 홍제동,156-343,156,343,(156-343),50.86,37.08,202303,24,"27,000",2,1986,모래내로24가길 22,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,156-478,156,478,(156-478),34.41,25.91,202206,9,"15,000",-1,1986,모래내로24다길 10,,직거래,-
서울특별시 서대문구 홍제동,191-1,191,1,(191-1),37.67,21.4,202208,10,"11,500",4,2003,통일로36나길 6-7,,직거래,-
서울특별시 서대문구 홍제동,267-86,267,86,(267-86),25.95,12.76,202209,14,"8,500",-1,1997,세무서8길 29,,직거래,-
서울특별시 서대문구 홍제동,6-134,6,134,(6-134),41.53,32.8,202210,7,"16,500",1,1987,세검정로4길 47,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,274-90,274,90,개나리주택,46.18,32.23,202304,24,"16,500",2,1974,문화촌길 36,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,130-2,130,2,건우아트빌라,72.54,41.25,202212,9,"50,000",3,1997,홍제원6안길 16,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,361-22,361,22,그랜드,43.37,25.22,202207,25,"19,800",5,2013,홍제내길 114,,직거래,-
서울특별시 서대문구 홍제동,361-22,361,22,그랜드,43.68,25.41,202207,26,"20,300",3,2013,홍제내길 114,20220808,직거래,-
서울특별시 서대문구 홍제동,361-22,361,22,그랜드,40.5,23.56,202207,26,"18,700",2,2013,홍제내길 114,,직거래,-
서울특별시 서대문구 홍제동,361-22,361,22,그랜드,40.91,23.79,202207,26,"19,000",2,2013,홍제내길 114,,직거래,-
서울특별시 서대문구 홍제동,361-22,361,22,그랜드,40.5,23.56,202208,2,"18,700",3,2013,홍제내길 114,,직거래,-
서울특별시 서대문구 홍제동,361-22,361,22,그랜드,43.68,25.41,202208,9,"19,900",3,2013,홍제내길 114,,직거래,-
서울특별시 서대문구 홍제동,361-22,361,22,그랜드,44.93,26.13,202212,20,"17,500",5,2013,홍제내길 114,,직거래,-
서울특별시 서대문구 홍제동,312-92,312,92,남일하이츠빌라,59.7,36.81,202207,1,"27,000",1,1991,통일로39다길 24,20221226,중개거래,서울 강남구
서울특별시 서대문구 홍제동,312-92,312,92,남일하이츠빌라,59.7,36.81,202212,26,"27,000",1,1991,통일로39다길 24,,중개거래,서울 강남구
서울특별시 서대문구 홍제동,315-31,315,31,뉴씨엘,29.88,13.35,202205,27,"40,500",4,2018,통일로37길 27,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,315-31,315,31,뉴씨엘,29.88,13.35,202303,23,"41,700",3,2018,통일로37길 27,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,274-41,274,41,대림빌라,61.46,31.14,202205,20,"23,000",-1,1999,문화촌길 23,,직거래,-
서울특별시 서대문구 홍제동,260-27,260,27,더세영,49.86,30.34,202206,24,"48,200",5,2018,통일로40길 45,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,260-52,260,52,델리지아,55.02,35.87,202206,25,"59,800",4,2022,통일로40길 35,,직거래,-
서울특별시 서대문구 홍제동,260-52,260,52,델리지아,53.58,34.94,202208,4,"59,800",3,2022,통일로40길 35,,직거래,-
서울특별시 서대문구 홍제동,260-52,260,52,델리지아,51.17,33.36,202209,20,"45,200",6,2022,통일로40길 35,,직거래,-
서울특별시 서대문구 홍제동,313-4,313,4,동서,45.95,27.26,202303,27,"34,000",2,1968,통일로37다길 9,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,266-121,266,121,로뎀빌,51.84,35.6,202209,15,"38,800",2,2016,세무서7길 15-7,,직거래,-
서울특별시 서대문구 홍제동,279-88,279,88,루가노빌1,55.63,31.65,202206,23,"39,800",3,2019,간호대로 25-1,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,291-3,291,3,만민하늘애(291-3),47.07,28.88,202206,14,"24,630",4,2014,간호대로3길 8,,직거래,-
서울특별시 서대문구 홍제동,312-27,312,27,베스트빌,29.91,18.59,202212,29,"31,000",5,2015,통일로39길 59-16,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,312-76,312,76,삼성맨션,51,27.51,202304,24,"35,000",4,1997,통일로39다길 49,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,277-5,277,5,삼성캐슬,39.54,23.17,202207,24,"29,900",2,2017,간호대로3길 30,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,313-26,313,26,서부천사노인복지회,19.14,16.5,202206,2,"35,000",3,1990,통일로37가길 15,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,122-20,122,20,석천빌라A동,78.82,43.23,202302,24,"44,500",2,1995,홍제원6길 14-11,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,122-6,122,6,석천빌라B동,79.39,56,202207,30,"43,000",-1,1995,홍제원6길 14-9,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,307-21,307,21,세화,45.15,33.09,202304,10,"37,400",-1,1986,통일로39길 59-5,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,192-17,192,17,신흥빌라,49.01,25.35,202303,18,"38,000",3,1996,통일로36길 27,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,122-2,122,2,써니빌,49.43,30.26,202304,8,"42,500",5,2002,홍제원6길 18,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,167-53,167,53,아남(나동),40.995,32.98,202208,11,"45,000",2,1987,통일로37길 37,,중개거래,"서울 서대문구, 서울 송파구"
서울특별시 서대문구 홍제동,312-77,312,77,연안빌라트,50.61,20.76,202212,29,"15,000",1,1997,통일로39다길 54,,직거래,-
서울특별시 서대문구 홍제동,156-367,156,367,올림푸스(156-367),26.7,20.56,202206,18,"25,000",2,2011,모래내로24나길 8,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,156-367,156,367,올림푸스(156-367),27.35,21.05,202206,24,"23,800",2,2011,모래내로24나길 8,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,05월 01일,5,1,은성빌라(5-1),63.8,70,202302,6,"35,000",1,1978,세검정로4가길 17,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,122-9,122,9,장성아트빌,19.61,12.74,202205,4,"28,900",5,2018,홍제원6길 14-1,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,122-9,122,9,장성아트빌,36.12,23.47,202302,17,"38,000",3,2018,홍제원6길 14-1,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,136-1,136,1,제니스빌,27.13,23.2,202210,1,"38,300",5,2019,홍제원길 25-11,20230106,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,136-1,136,1,제니스빌,27.13,23.2,202302,11,"37,000",5,2019,홍제원길 25-11,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,134-2,134,2,제니스빌(134-2),42.98,37,202206,22,"41,500",5,2018,홍제원길 25-21,20220824,중개거래,서울 은평구
서울특별시 서대문구 홍제동,134-2,134,2,제니스빌(134-2),42.98,37,202209,1,"41,500",5,2018,홍제원길 25-21,,중개거래,경기 김포시
서울특별시 서대문구 홍제동,134-2,134,2,제니스빌(134-2),29.5,25,202302,13,"39,700",3,2018,홍제원길 25-21,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,134-2,134,2,제니스빌(134-2),31.99,27,202302,25,"43,500",3,2018,홍제원길 25-21,,중개거래,서울 용산구
서울특별시 서대문구 홍제동,134-2,134,2,제니스빌(134-2),29.5,25,202303,24,"41,500",2,2018,홍제원길 25-21,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,322-2,322,2,청자,88.96,76.34,202303,13,"52,000",3,1985,모래내로24길 8,,직거래,-
서울특별시 서대문구 홍제동,156-477,156,477,하우스인,29.33,23.95,202302,28,"24,800",3,2015,모래내로24다길 6,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,157-104,157,104,한협빌라,41.67,21.32,202304,13,"35,000",2,1991,통일로35길 19,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,341-6,341,6,현대그린빌라,53.85,28.83,202206,8,"23,500",3,1991,홍제내2가길 24,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,313-27,313,27,현대그린빌라드,52.72,28.45,202302,24,"43,500",4,2003,통일로37가길 17-3,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,104-25,104,25,현대빌라(104-25),30.77,13.12,202209,10,"30,000",2,1997,통일로32길 29-10,,직거래,-
서울특별시 서대문구 홍제동,312-35,312,35,홍제,21.55,20.6,202302,9,"29,500",2,1965,통일로39길 38-17,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,260-24,260,24,홍제동성캐슬1차,28.36,20,202302,24,"40,000",2,2022,통일로40길 29-4,,직거래,-
서울특별시 서대문구 홍제동,266-142,266,142,홍제동성캐슬3차,19.22,18.17,202304,15,"29,800",3,2023,세무서7길 15-2,,중개거래,서울 은평구
서울특별시 서대문구 홍제동,137-8,137,8,홍제진명빌라(137-8),81.93,53.81,202205,4,"45,000",4,2002,홍제원1길 12,,중개거래,서울 서대문구
서울특별시 서초구 내곡동,Oct-88,88,10,청안빌리지,69.01,74.79,202210,12,"67,500",2,2016,홍씨마을길 35-6,,중개거래,-
서울특별시 서초구 반포동,Jan-58,58,1,(58-1),29.43,16.86,202205,20,"45,000",4,2017,고무래로 6-9,,중개거래,서울 강남구
서울특별시 서초구 반포동,Jan-58,58,1,(58-1),29.43,16.86,202206,11,"44,700",2,2017,고무래로 6-9,,중개거래,서울 서초구
서울특별시 서초구 반포동,612-56,612,56,(612-56),59.79,40.6,202205,22,"74,000",2,2016,서래로5길 98,,중개거래,서울 서초구
서울특별시 서초구 반포동,703-14,703,14,(703-14),31.74,20.68,202205,13,"41,000",4,2012,주흥길 78,20220815,중개거래,서울 서초구
서울특별시 서초구 반포동,703-14,703,14,(703-14),31.74,20.68,202208,9,"41,000",4,2012,주흥길 78,,중개거래,서울 서초구
서울특별시 서초구 반포동,715-9,715,9,(715-9),45.22,25.06,202303,7,"47,000",2,1992,주흥11길 35-7,,중개거래,서울 서초구
서울특별시 서초구 반포동,719-16,719,16,(719-16),19.72,11.71,202208,9,"30,000",1,2016,주흥10길 3,,중개거래,서울 서초구
서울특별시 서초구 반포동,727-15,727,15,(727-15),33.53,17.55,202209,2,"17,000",1,2001,주흥길 39,,직거래,-
서울특별시 서초구 반포동,731-14,731,14,(731-14),27.51,19.61,202301,5,"38,000",3,2016,주흥길 30-20,,직거래,-
서울특별시 서초구 반포동,716-15,716,15,JUNEHOUSE,20.35,16.32,202206,22,"49,000",3,2012,주흥11길 3,,중개거래,서울 서초구
서울특별시 서초구 반포동,716-15,716,15,JUNEHOUSE,17.36,15.22,202211,2,"27,000",4,2012,주흥11길 3,20221213,중개거래,서울 서초구
서울특별시 서초구 반포동,718-14,718,14,SDHOUSE,28.74,17.2,202205,31,"47,000",3,2011,사평대로53길 93-8,,중개거래,서울 서초구
서울특별시 서초구 반포동,718-14,718,14,SDHOUSE,28.51,18.01,202205,31,"47,000",3,2011,사평대로53길 93-8,,중개거래,서울 서초구
서울특별시 서초구 반포동,718-14,718,14,SDHOUSE,25.6,17.5,202301,27,"20,000",5,2011,사평대로53길 93-8,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,32.49,21.31,202302,3,"45,000",4,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.06,17.1,202302,3,"45,000",4,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,32.49,21.31,202302,3,"45,000",5,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.73,17.53,202302,3,"45,000",2,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.06,17.1,202302,3,"45,000",2,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.23,17.2,202302,3,"45,000",3,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.31,17.26,202302,3,"45,000",3,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.73,17.53,202302,3,"45,000",3,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.06,17.1,202302,3,"45,000",5,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.23,17.2,202302,3,"45,000",2,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.31,17.26,202302,3,"45,000",2,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,716-5,716,5,T&K반포,26.06,17.1,202302,3,"45,000",3,2023,주흥9길 8-13,,직거래,-
서울특별시 서초구 반포동,102-3,102,3,TERRAHOUSE,130.55,83.72,202211,3,"230,000",3,2018,사평대로22길 70,20230113,중개거래,"서울 마포구, 서울 용산구"
서울특별시 서초구 반포동,102-3,102,3,TERRAHOUSE,130.55,83.72,202211,3,"230,000",3,2018,사평대로22길 70,,중개거래,"서울 마포구, 서울 용산구"
서울특별시 서초구 반포동,726-3,726,3,YM,21.18,13.63,202206,25,"41,500",5,2015,사평대로53길 65-10,,중개거래,서울 서초구
서울특별시 서초구 반포동,May-82,82,5,ZEEUMHERITAGE,64.2665,48.21,202207,22,"75,000",2,2019,동광로43길 14-24,,중개거래,서울 서초구
서울특별시 서초구 반포동,718-4,718,4,그리다,28.31,17.82,202205,22,"68,000",2,2021,주흥길 64-1,,직거래,-
서울특별시 서초구 반포동,729-12,729,12,논현빌라B동,74.93,75.18,202205,22,"112,700",3,1983,주흥7길 10-9,,중개거래,서울 서초구
서울특별시 서초구 반포동,612-104,612,104,다솜주택,75.84,50.15,202302,15,"60,000",2,2010,사평대로10길 11,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 반포동,728-2,728,2,대성주택,35.38,16.16,202303,19,"27,800",-1,1996,주흥길 31-31,,중개거래,서울 서초구
서울특별시 서초구 반포동,727-6,727,6,더원빌(727-6),14.45,10.68,202206,9,"30,000",2,2015,주흥9길 7-3,,중개거래,서울 서초구
서울특별시 서초구 반포동,Nov-83,83,11,동건그랑드힐,44.17,31.57,202205,1,"128,000",4,2016,동광로47길 10-10,,중개거래,서울 서초구
서울특별시 서초구 반포동,701-55,701,55,리베하임,26.36,16.2,202212,15,"15,700",3,2011,주흥15길 10-3,,직거래,-
서울특별시 서초구 반포동,733-23,733,23,리베하임(2차),21.81,15.7,202205,28,"45,000",3,2011,강남대로83길 48-18,,중개거래,서울 서초구
