시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일,거래구분,중개사사무소
서울특별시 성북구 동소문동1가,4*,단독,12m미만,39.67,32.39,202304,4,"36,000",1980,동소문로3길,,중개거래,서울 성북구
서울특별시 성북구 동소문동3가,5*,단독,8m미만,26.45,38,202301,18,"36,000",1980,동소문로10길,,직거래,-
서울특별시 성북구 동소문동5가,7*,단독,12m미만,163.7,62.1,202304,18,"150,722",1969,보문로40길,,중개거래,서울 서초구
서울특별시 성북구 동소문동5가,7*,단독,12m미만,163.7,62.1,202303,21,"150,722",1969,보문로40길,20230418,중개거래,서울 서초구
서울특별시 성북구 동소문동5가,7*,단독,12m미만,197.45,64.1,202303,21,"160,462",1970,null,20230418,중개거래,서울 서초구
서울특별시 성북구 동소문동5가,7*,단독,12m미만,197.45,64.1,202303,24,"160,462",1970,null,,중개거래,서울 서초구
서울특별시 성북구 동소문동6가,1**,단독,12m미만,59.5,104.5,202205,18,"123,000",1980,동소문로17길,,중개거래,서울 성북구
서울특별시 성북구 동소문동7가,*,단독,8m미만,224.07,144.5,202206,16,"131,200",1974,동소문로13나길,,중개거래,서울 성북구
서울특별시 성북구 동소문동7가,*,단독,8m미만,265.92,201,202206,17,"182,400",1973,동소문로13나길,,중개거래,서울 성북구
서울특별시 성북구 보문동2가,7*,단독,25m이상,245.49,133.2,202205,21,"227,000",1967,지봉로,,중개거래,서울 성북구
서울특별시 성북구 보문동2가,7*,단독,25m이상,245.49,133.2,202205,21,"227,000",1967,지봉로,20220616,중개거래,서울 성북구
서울특별시 성북구 보문동3가,2**,단독,8m미만,115.16,66.1,202206,14,"50,000",1994,지봉로20길,,중개거래,서울 성북구
서울특별시 성북구 보문동3가,*,단독,8m미만,63.47,103.1,202302,9,"39,200",1980,보문로29길,,중개거래,서울 도봉구
서울특별시 성북구 보문동5가,6*,다가구,8m미만,121.98,71.7,202303,8,"45,000",1993,지봉로24길,,중개거래,서울 성북구
서울특별시 성북구 보문동5가,6*,다가구,8m미만,121.98,71.7,202208,19,"44,000",1993,지봉로24길,,직거래,-
서울특별시 성북구 보문동5가,1**,다가구,12m미만,180.83,101.2,202206,13,"97,000",1993,지봉로24길,,중개거래,서울 성북구
서울특별시 성북구 보문동5가,3*,다가구,8m미만,339.24,193.7,202205,5,"252,000",2017,지봉로24길,,중개거래,서울 성북구
서울특별시 성북구 보문동5가,2**,단독,12m미만,62.81,171.6,202210,23,"90,000",1939,보문로13가길,,중개거래,서울 성북구
서울특별시 성북구 보문동6가,1**,다가구,8m미만,169.88,76.4,202210,15,"65,000",1991,보문로13다길,,중개거래,서울 성북구
서울특별시 성북구 보문동6가,9*,다가구,12m미만,486.99,162.3,202209,13,"180,000",1992,보문로17길,,중개거래,서울 성북구
서울특별시 성북구 삼선동1가,1**,다가구,8m미만,179.94,100.2,202207,10,"84,000",1995,삼선교로6길,,중개거래,서울 성북구
서울특별시 성북구 삼선동1가,1*,다가구,8m미만,220.92,138.8,202208,1,"115,000",1996,삼선교로2길,,중개거래,서울 성북구
서울특별시 성북구 삼선동1가,2**,단독,8m미만,21.19,43,202303,10,"16,000",1979,삼선교로4길,,중개거래,서울 성북구
서울특별시 성북구 삼선동1가,1*,단독,8m미만,51.01,73,202209,17,"37,000",1949,삼선교로2가길,,중개거래,서울 성북구
서울특별시 성북구 삼선동1가,2**,단독,8m미만,34.51,89,202302,24,"18,800",1949,삼선교로10마길,,직거래,-
서울특별시 성북구 삼선동1가,1*,단독,8m미만,43.97,98.8,202210,18,"39,300",1970,삼선교로4가길,,중개거래,서울 성북구
서울특별시 성북구 삼선동1가,1*,단독,8m미만,43.97,98.8,202210,18,"39,300",1970,삼선교로4가길,20221130,중개거래,서울 성북구
서울특별시 성북구 삼선동1가,1*,단독,8m미만,86.12,231.4,202206,9,"69,000",1959,삼선교로2가길,,중개거래,서울 성북구
서울특별시 성북구 삼선동2가,1**,다가구,12m미만,721.92,263.1,202205,24,"395,000",2001,삼선교로10길,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 성북구 삼선동2가,2**,단독,8m미만,36.36,10.4,202303,25,"13,000",1964,삼선교로16가길,,중개거래,서울 성북구
서울특별시 성북구 삼선동4가,2**,단독,8m미만,56.2,117.7,202205,11,"106,000",1973,삼선교로23가길,,중개거래,서울 성북구
서울특별시 성북구 삼선동5가,*,다가구,12m미만,494.69,256.2,202205,18,"248,000",1996,삼선교로18길,,중개거래,서울 성북구
서울특별시 성북구 삼선동5가,*,다가구,12m미만,494.69,256.2,202205,18,"248,000",1996,삼선교로18길,20220615,중개거래,서울 성북구
서울특별시 성북구 삼선동5가,1**,단독,25m미만,115.89,213.6,202209,26,"79,900",1980,보문로29길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,다가구,8m미만,136.74,89,202209,28,"75,000",1992,한천로79길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,다가구,8m미만,149.79,92,202209,22,"84,000",1992,한천로79길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,다가구,8m미만,149.79,92,202208,22,"84,000",1992,한천로79길,20220922,중개거래,서울 성북구
서울특별시 성북구 석관동,2**,다가구,8m미만,166.71,96,202208,24,"62,000",1991,돌곶이로14길,,중개거래,서울 동대문구
서울특별시 성북구 석관동,1**,다가구,8m미만,175.38,102,202209,28,"100,000",1992,한천로79길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,다가구,8m미만,174.9,109,202206,20,"99,900",1993,한천로79길,20220921,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,다가구,8m미만,174.9,109,202209,22,"99,900",1993,한천로79길,,중개거래,서울 성북구
서울특별시 성북구 석관동,3**,다가구,8m미만,171.15,112,202210,20,"84,500",1993,돌곶이로3길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,다가구,8m미만,245.29,112,202205,23,"100,000",2003,한천로76나길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,다가구,12m미만,199.71,119,202208,29,"100,000",1991,한천로76다길,,중개거래,서울 성북구
서울특별시 성북구 석관동,8*,다가구,8m미만,198.03,122,202205,20,"111,000",1993,한천로70길,,중개거래,서울 성북구
서울특별시 성북구 석관동,7*,다가구,8m미만,199.29,122,202205,23,"97,000",1993,한천로70길,,중개거래,서울 성북구
서울특별시 성북구 석관동,3**,다가구,8m미만,199.95,126,202206,7,"81,500",1993,돌곶이로13길,,중개거래,서울 성북구
서울특별시 성북구 석관동,3**,다가구,12m미만,135.87,170,202205,15,"55,000",1973,돌곶이로8가길,,중개거래,서울 동대문구
서울특별시 성북구 석관동,3**,단독,8m미만,40.76,29,202205,30,"23,000",1969,돌곶이로,,직거래,-
서울특별시 성북구 석관동,3**,단독,8m미만,43.5,53,202210,11,"39,000",1967,돌곶이로7길,,중개거래,경기 성남분당구
서울특별시 성북구 석관동,3**,단독,8m미만,43.5,53,202303,27,"40,000",1967,돌곶이로7길,,중개거래,서울 서초구
서울특별시 성북구 석관동,3**,단독,8m미만,50.94,66,202304,1,"38,500",1968,돌곶이로9길,,중개거래,서울 성북구
서울특별시 성북구 석관동,3**,단독,8m미만,66.47,73,202209,27,"70,000",1968,돌곶이로9길,20221014,중개거래,서울 성북구
서울특별시 성북구 석관동,3**,단독,8m미만,53.51,83,202210,7,"77,500",1968,돌곶이로9길,20221014,중개거래,서울 성북구
서울특별시 성북구 석관동,5*,단독,8m미만,55.61,83,202304,12,"37,500",1972,돌곶이로8길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,단독,8m미만,149.95,92,202208,22,"84,000",1992,한천로79길,20220922,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,단독,8m미만,149.95,92,202209,22,"84,000",1992,한천로79길,,중개거래,서울 성북구
서울특별시 성북구 석관동,2**,단독,8m미만,56,99,202211,10,"74,500",1967,돌곶이로21길,,중개거래,서울 성북구
서울특별시 성북구 석관동,3**,단독,8m미만,103.86,99,202205,22,"59,000",1999,돌곶이로21가길,,직거래,-
서울특별시 성북구 석관동,3**,단독,8m미만,61.42,109,202303,6,"49,500",1965,돌곶이로21길,,중개거래,서울 성북구
서울특별시 성북구 석관동,3**,단독,8m미만,61.42,109,202206,8,"60,000",1965,돌곶이로21길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,단독,8m미만,81.66,109,202206,7,"100,500",1974,한천로72길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,단독,8m미만,170.09,116,202209,22,"105,000",1986,한천로79길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,단독,8m미만,170.09,116,202208,22,"105,000",1986,한천로79길,20220922,중개거래,서울 성북구
서울특별시 성북구 석관동,8*,단독,8m미만,92.66,122,202205,20,"111,000",1974,한천로70길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,단독,8m미만,181.08,122,202206,20,"104,000",1987,한천로79길,20220921,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,단독,8m미만,181.08,122,202209,23,"104,000",1987,한천로79길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,단독,8m미만,109.53,141,202207,11,"98,000",1977,화랑로40길,,중개거래,서울 성북구
서울특별시 성북구 석관동,1**,단독,8m미만,100.23,142,202206,7,"129,000",1974,한천로72길,,중개거래,서울 성북구
서울특별시 성북구 석관동,3**,단독,8m미만,81.29,155,202208,30,"83,000",1973,화랑로22다길,,중개거래,서울 성북구
서울특별시 성북구 석관동,2**,단독,8m미만,98.45,155,202205,22,"84,000",1973,돌곶이로22길,,중개거래,서울 성북구
서울특별시 성북구 석관동,3**,단독,25m미만,211.04,182,202205,18,"175,000",1976,돌곶이로22길,,중개거래,서울 성북구
서울특별시 성북구 성북동,6*,다가구,8m미만,145.65,65,202303,10,"78,000",1992,성북로18길,,중개거래,서울 성북구
서울특별시 성북구 성북동,1**,다가구,8m미만,997.1,592,202208,25,"1,064,000",2020,성북로14길,,중개거래,서울 강남구
서울특별시 성북구 성북동,2**,단독,8m미만,19.83,23,202302,22,"18,000",1980,성북로23길,,직거래,-
서울특별시 성북구 성북동,2**,단독,8m미만,33.12,46,202207,26,"31,000",1966,성북로28길,,직거래,-
서울특별시 성북구 성북동,1**,단독,8m미만,47.01,79,202208,1,"60,000",1980,성북로8길,,직거래,-
서울특별시 성북구 성북동,2**,단독,8m미만,65.65,106,202206,13,"56,000",1985,성북로23길,20220623,중개거래,서울 성북구
서울특별시 성북구 성북동,1*,단독,8m미만,304.66,360,202208,25,"320,000",1984,선잠로5가길,,중개거래,서울 성북구
서울특별시 성북구 성북동,*,단독,8m미만,446.55,380,202210,11,"282,500",1970,선잠로2나길,20221115,중개거래,서울 성북구
서울특별시 성북구 성북동,*,단독,8m미만,446.55,380,202210,11,"290,000",1970,선잠로2나길,,중개거래,서울 성북구
서울특별시 성북구 성북동,3**,단독,12m미만,349.91,426,202302,24,"352,000",1973,대사관로,,중개거래,서울 성북구
서울특별시 성북구 성북동,1*,단독,8m미만,298.97,441,202303,27,"285,000",2005,선잠로2길,,중개거래,서울 성북구
서울특별시 성북구 성북동,1*,단독,12m미만,491.81,497,202303,17,"465,000",2002,대사관로,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 성북구 성북동,3**,단독,12m미만,437.73,591,202205,9,"610,000",2001,대사관로11길,,중개거래,서울 성북구
서울특별시 성북구 성북동,3**,단독,8m미만,689.25,655,202207,15,"750,000",2016,대사관로8길,,중개거래,서울 강남구
서울특별시 성북구 성북동,1*,단독,8m미만,299.37,774,202303,14,"405,000",1981,대사관로,,직거래,-
서울특별시 성북구 성북동,3**,단독,12m미만,513.21,825,202209,6,"650,000",1985,대사관로,,중개거래,서울 성북구
서울특별시 성북구 성북동1가,1**,다가구,8m미만,106.8,68.1,202206,28,"105,000",1994,성북로7길,,중개거래,서울 성북구
서울특별시 성북구 안암동1가,2**,다가구,8m미만,97.45,65.4,202205,16,"39,200",1994,보문로26길,,중개거래,서울 성북구
서울특별시 성북구 안암동1가,1**,다가구,8m미만,177.13,89,202207,2,"68,000",1992,고려대로7다길,,중개거래,서울 성북구
서울특별시 성북구 안암동1가,1**,다가구,8m미만,141.37,90.2,202301,30,"57,500",1991,고려대로7다길,,중개거래,서울 성북구
서울특별시 성북구 안암동1가,1**,다가구,8m미만,536.94,357.7,202207,29,"222,000",1995,고려대로7라길,,중개거래,서울 성북구
서울특별시 성북구 안암동1가,3**,단독,12m미만,178.16,111.4,202303,24,"91,500",1995,고려대로17가길,,중개거래,서울 성북구
서울특별시 성북구 안암동3가,1**,다가구,8m미만,103.78,170.2,202205,6,"75,000",1985,안암로9나길,,중개거래,서울 동대문구
서울특별시 성북구 안암동3가,1**,단독,8m미만,42.39,61.5,202205,20,"27,000",1984,안암로9나길,,중개거래,서울 성북구
서울특별시 성북구 안암동5가,1**,다가구,8m미만,221.31,112,202205,11,"99,500",1997,개운사길,,중개거래,서울 동대문구
서울특별시 성북구 안암동5가,*,다가구,8m미만,186.9,123,202205,3,"106,000",1993,개운사길,,중개거래,서울 동대문구
서울특별시 성북구 안암동5가,1*,다가구,8m미만,323.22,192,202304,12,"166,000",1993,고려대로27길,,중개거래,서울 동대문구
서울특별시 성북구 안암동5가,*,다가구,8m미만,276.48,214,202205,4,"165,500",1992,개운사길,,중개거래,서울 동대문구
서울특별시 성북구 안암동5가,*,다가구,8m미만,540,363,202205,6,"252,000",1997,개운사길,,중개거래,서울 동대문구
서울특별시 성북구 안암동5가,1*,단독,8m미만,40.64,73,202206,28,"46,750",1985,개운사길,,직거래,-
서울특별시 성북구 안암동5가,5*,단독,8m미만,63.21,142,202210,25,"171,900",1980,고려대로,,중개거래,서울 성북구
서울특별시 성북구 안암동5가,1**,단독,8m미만,469.44,205,202206,18,"260,000",1994,고려대로26길,,중개거래,서울 성북구
서울특별시 성북구 장위동,6*,다가구,8m미만,225.15,154,202205,11,"80,000",1990,돌곶이로25길,,중개거래,서울 성북구
서울특별시 성북구 장위동,6*,다가구,8m미만,340.64,155,202206,29,"105,000",1995,돌곶이로27길,,중개거래,"서울 노원구, 서울 성북구"
서울특별시 성북구 장위동,2**,다가구,8m미만,290.57,165,202303,15,"70,000",1995,장위로15길,20230316,직거래,-
서울특별시 성북구 장위동,2**,다가구,8m미만,294.35,172,202304,7,"83,200",1993,장위로13길,,중개거래,서울 성북구
서울특별시 성북구 장위동,6*,단독,8m미만,38.91,50,202206,15,"74,000",1967,돌곶이로26길,,중개거래,서울 성북구
